Actif;Date;Close
ITB.F;31/10/2007;34,8
ITB.F;30/10/2007;34,08
ITB.F;29/10/2007;34,61
ITB.F;26/10/2007;34,27
ITB.F;25/10/2007;34,38
ITB.F;24/10/2007;33,75
ITB.F;23/10/2007;34,28
ITB.F;22/10/2007;34,15
ITB.F;19/10/2007;34,36
ITB.F;18/10/2007;34,26
ITB.F;17/10/2007;34,34
ITB.F;16/10/2007;32,67
ITB.F;15/10/2007;33,23
ITB.F;12/10/2007;31,96
ITB.F;11/10/2007;32,94
ITB.F;10/10/2007;32,35
ITB.F;09/10/2007;31,6
ITB.F;08/10/2007;31,87
ITB.F;05/10/2007;32,2
ITB.F;04/10/2007;32,3
ITB.F;03/10/2007;32,4
ITB.F;02/10/2007;31,75
ITB.F;01/10/2007;31,75
ITB.F;28/09/2007;31,72
ITB.F;27/09/2007;32,3
ITB.F;26/09/2007;32,8
ITB.F;25/09/2007;31,7
ITB.F;24/09/2007;31,95
ITB.F;21/09/2007;32,08
ITB.F;20/09/2007;31,65
ITB.F;19/09/2007;31,85
ITB.F;18/09/2007;31,85
ITB.F;17/09/2007;31,8
ITB.F;14/09/2007;32,22
ITB.F;13/09/2007;32,58
ITB.F;12/09/2007;31,86
ITB.F;11/09/2007;31,9
ITB.F;10/09/2007;31,7
ITB.F;07/09/2007;32,11
ITB.F;06/09/2007;31,83
ITB.F;05/09/2007;32,43
ITB.F;04/09/2007;32,71
ITB.F;03/09/2007;32,86
ITB.F;31/08/2007;32,39
ITB.F;30/08/2007;31,81
ITB.F;29/08/2007;31,05
ITB.F;28/08/2007;32
ITB.F;27/08/2007;31,75
ITB.F;24/08/2007;31,31
ITB.F;23/08/2007;31,2
ITB.F;22/08/2007;30,78
ITB.F;21/08/2007;31,37
ITB.F;20/08/2007;31,47
ITB.F;17/08/2007;31,6
ITB.F;16/08/2007;30,95
ITB.F;15/08/2007;30,94
ITB.F;14/08/2007;30,77
ITB.F;13/08/2007;30,8
ITB.F;10/08/2007;30,26
ITB.F;09/08/2007;31,79
ITB.F;08/08/2007;32,41
ITB.F;07/08/2007;31,7
ITB.F;06/08/2007;31,9
ITB.F;03/08/2007;31,8
ITB.F;02/08/2007;32,08
ITB.F;01/08/2007;32,37
ITB.F;31/07/2007;32,39
ITB.F;30/07/2007;32,42
ITB.F;27/07/2007;31,98
ITB.F;26/07/2007;33,85
ITB.F;25/07/2007;34,18
ITB.F;24/07/2007;33,96
ITB.F;23/07/2007;33,53
ITB.F;20/07/2007;34,22
ITB.F;19/07/2007;33,2
ITB.F;18/07/2007;34,3
ITB.F;17/07/2007;32,7
ITB.F;16/07/2007;32,5
ITB.F;13/07/2007;33,6
ITB.F;12/07/2007;32,8
ITB.F;11/07/2007;32,31
ITB.F;10/07/2007;33,25
ITB.F;09/07/2007;33,3
ITB.F;06/07/2007;33,52
ITB.F;05/07/2007;33,15
ITB.F;04/07/2007;33,45
ITB.F;03/07/2007;32,84
ITB.F;02/07/2007;33,73
ITB.F;29/06/2007;34
ITB.F;28/06/2007;33,88
ITB.F;27/06/2007;32,9
ITB.F;26/06/2007;32,6
ITB.F;25/06/2007;32,09
ITB.F;22/06/2007;32,69
ITB.F;21/06/2007;32,7
ITB.F;20/06/2007;33,55
ITB.F;19/06/2007;32,2
ITB.F;18/06/2007;32,77
ITB.F;15/06/2007;32,52
ITB.F;14/06/2007;32,47
ITB.F;13/06/2007;32
ITB.F;12/06/2007;32,2
ITB.F;11/06/2007;31,95
ITB.F;08/06/2007;31,36
ITB.F;07/06/2007;31,78
ITB.F;06/06/2007;31,9
ITB.F;05/06/2007;32,2
ITB.F;04/06/2007;32,9
ITB.F;01/06/2007;32,5
ITB.F;31/05/2007;32,1
ITB.F;30/05/2007;32,2
ITB.F;29/05/2007;31,5
ITB.F;25/05/2007;31,5
ITB.F;24/05/2007;31,5
ITB.F;23/05/2007;31,5
ITB.F;22/05/2007;31,5
ITB.F;21/05/2007;31,67
ITB.F;18/05/2007;32,2
ITB.F;17/05/2007;32,8
ITB.F;16/05/2007;32,65
ITB.F;15/05/2007;32,15
ITB.F;14/05/2007;32,29
ITB.F;11/05/2007;32
ITB.F;10/05/2007;32,15
ITB.F;09/05/2007;32,15
ITB.F;08/05/2007;32,12
ITB.F;07/05/2007;32,1
ITB.F;04/05/2007;32,1
ITB.F;03/05/2007;32,33
ITB.F;02/05/2007;32,05
ITB.F;30/04/2007;32
ITB.F;27/04/2007;32
ITB.F;26/04/2007;32
ITB.F;25/04/2007;32
ITB.F;24/04/2007;32,35
ITB.F;23/04/2007;32,52
ITB.F;20/04/2007;32,52
ITB.F;19/04/2007;32,39
ITB.F;18/04/2007;32,38
ITB.F;17/04/2007;32,41
ITB.F;16/04/2007;33,23
ITB.F;13/04/2007;34,8
ITB.F;12/04/2007;33,25
ITB.F;11/04/2007;33,25
ITB.F;10/04/2007;33,4
ITB.F;05/04/2007;33,3
ITB.F;04/04/2007;33,55
ITB.F;03/04/2007;33,78
ITB.F;02/04/2007;32,94
ITB.F;30/03/2007;33,21
ITB.F;29/03/2007;32,75
ITB.F;28/03/2007;33,08
ITB.F;27/03/2007;33,53
ITB.F;26/03/2007;33
ITB.F;23/03/2007;32,69
ITB.F;22/03/2007;32,81
ITB.F;21/03/2007;33,25
ITB.F;20/03/2007;33,11
ITB.F;19/03/2007;33,5
ITB.F;16/03/2007;33,5
ITB.F;15/03/2007;32,5
ITB.F;14/03/2007;29,94
ITB.F;13/03/2007;30,75
ITB.F;12/03/2007;31
ITB.F;09/03/2007;30,78
ITB.F;08/03/2007;30,71
ITB.F;07/03/2007;30,4
ITB.F;06/03/2007;29,65
ITB.F;05/03/2007;29,83
ITB.F;02/03/2007;31,5
ITB.F;01/03/2007;31,5
ITB.F;28/02/2007;31,5
ITB.F;27/02/2007;32,8
ITB.F;26/02/2007;33,04
ITB.F;23/02/2007;33,42
ITB.F;22/02/2007;33,8
ITB.F;21/02/2007;32,91
ITB.F;20/02/2007;31,89
ITB.F;19/02/2007;31,7
ITB.F;16/02/2007;32,25
ITB.F;15/02/2007;32,36
ITB.F;14/02/2007;32,92
ITB.F;13/02/2007;32,75
ITB.F;12/02/2007;32,88
ITB.F;09/02/2007;33
ITB.F;08/02/2007;32,95
ITB.F;07/02/2007;33,88
ITB.F;06/02/2007;33,65
ITB.F;05/02/2007;33
ITB.F;02/02/2007;33,3
ITB.F;01/02/2007;31,8
ITB.F;31/01/2007;31,4
ITB.F;30/01/2007;32
ITB.F;29/01/2007;32,15
ITB.F;26/01/2007;30,82
ITB.F;25/01/2007;30,87
ITB.F;24/01/2007;30,95
ITB.F;23/01/2007;31,05
ITB.F;22/01/2007;31,25
ITB.F;19/01/2007;31,36
ITB.F;18/01/2007;31,25
ITB.F;17/01/2007;30,97
ITB.F;16/01/2007;32,05
ITB.F;15/01/2007;32,05
ITB.F;12/01/2007;31,46
ITB.F;11/01/2007;30,66
ITB.F;10/01/2007;31
ITB.F;09/01/2007;30,16
ITB.F;08/01/2007;30,11
ITB.F;05/01/2007;30,28
ITB.F;04/01/2007;30,25
ITB.F;03/01/2007;30,25
ITB.F;02/01/2007;30,47
ITB.F;29/12/2006;29,67
ITB.F;28/12/2006;29,96
ITB.F;27/12/2006;29,46
ITB.F;22/12/2006;29,58
ITB.F;21/12/2006;29,8
ITB.F;20/12/2006;29,65
ITB.F;19/12/2006;29,88
ITB.F;18/12/2006;29,7
ITB.F;15/12/2006;30,1
ITB.F;14/12/2006;29,85
ITB.F;13/12/2006;29,34
ITB.F;12/12/2006;29
ITB.F;11/12/2006;30,15
ITB.F;08/12/2006;29,86
ITB.F;07/12/2006;30,3
ITB.F;06/12/2006;27,95
ITB.F;05/12/2006;27,95
ITB.F;04/12/2006;27,6
ITB.F;01/12/2006;27,8
ITB.F;30/11/2006;27,68
ITB.F;29/11/2006;27,8
ITB.F;28/11/2006;27,5
ITB.F;27/11/2006;27,3
ITB.F;24/11/2006;27,3
ITB.F;23/11/2006;27,35
ITB.F;22/11/2006;27,38
ITB.F;21/11/2006;27,35
